IL Hancock,0.13924153,0.7685754,A
IL Gallatin,0.08987698,0.83736646,A
IL Mcdonough,0.40406954,0.44458383,B
IL Perry,0.13954492,0.7430623,A
IL Scott,0.09597621,0.80882263,A
IL Macon,0.3855244,0.51813906,B
IL Dupage,0.7037398,0.15933089,B
IL Clark,0.15066828,0.763168,A
IL Cumberland,0.07598252,0.8194511,A
IL Edgar,0.12068571,0.78803456,A
IL Henderson,0.17651643,0.7465287,A
IL Whiteside,0.3429162,0.52476597,A
IL Calhoun,0.22372457,0.66686225,A
IL Carroll,0.23797706,0.6655465,A
IL Douglas,0.23527896,0.63678324,A
IL Jackson,0.5398614,0.34245858,B
IL Jersey,0.19401598,0.68216294,A
IL Lawrence,0.16116361,0.697465,A
IL Sangamon,0.5152301,0.4161988,B
IL White,0.14627568,0.7779811,A
IL Hardin,0.08126686,0.8728459,A
IL Edwards,0.008105817,0.92767143,A
IL Stark,0.21810517,0.6729923,A
IL Richland,0.16128823,0.74818605,A
IL Pope,0.100807786,0.81479174,A
IL Clay,0.046234533,0.8842218,A
IL Will,0.54795057,0.29348505,B
IL Kane,0.5970022,0.25242975,B
IL Kendall,0.52886534,0.29578152,B
IL St. Clair,0.5684162,0.3280739,B
IL Union,0.2218526,0.6846514,A
IL Alexander,0.39578807,0.5466786,A
IL Hamilton,0.12726966,0.7831945,A
IL Jasper,0.12847073,0.75835055,A
IL Lake,0.7364882,0.12801458,B
IL Rock Island,0.48546624,0.38496256,B
IL Franklin,0.1712677,0.7503076,A
IL Dewitt,0.16717422,0.72383946,A
IL Vermilion,0.29648393,0.6208328,A
IL Knox,0.37776893,0.5069896,B
IL Winnebago,0.49195588,0.40726236,B
IL Clinton,0.260471,0.6051133,A
IL Cook,0.8752325,0.0250519,B
IL Mclean,0.523491,0.33240435,B
IL Pulaski,0.285023,0.62784207,A
IL Schuyler,0.1725912,0.71379983,A
IL Warren,0.38043725,0.493821,B
IL Wayne,0.062882975,0.8635453,A
IL Madison,0.3672765,0.5127112,A
IL Marion,0.17493637,0.74865264,A
IL Massac,0.089021735,0.8233485,A
IL Mercer,0.2141497,0.6639218,A
IL Monroe,0.24865091,0.6206596,A
IL Ogle,0.28226304,0.57905644,A
IL Dekalb,0.51835173,0.312113,B
IL Cass,0.32162616,0.55883527,A
IL Champaign,0.7045454,0.15222584,B
IL Christian,0.14979328,0.73233193,A
IL Wabash,0.100894906,0.79910004,A
IL Peoria,0.53090787,0.37156427,B
