Name,S1,S2,S3,S4,S5,S6,Cluster
IA Jackson,0.6990550760576598,1.9293689954605926e-17,1.7106276988715656e-17,0.0037731419260069693,0.0036850966235757792,0.05966083814805011,A
IA Jasper,0.5800781010561514,0.1282340942015317,1.7106276988715656e-17,0.029318483725421358,0.09307024957809913,0.01945595995194419,D
IA Jefferson,0.7775965550351287,1.9293689954605926e-17,1.7106276988715656e-17,0.01068474972499631,1.9753304613838508e-17,2.785634208346631e-17,A
IA Johnson,0.5532100572629244,0.016389185493349567,1.7106276988715656e-17,0.02374011107192729,1.9753304613838508e-17,0.11879909382479352,B
IA Jones,0.705422349128548,1.9293689954605926e-17,1.7106276988715656e-17,0.009748398895476379,0.023750831012372735,0.02593851411129259,A
IA Keokuk,0.7219906666677582,0.014616491659836795,1.7106276988715656e-17,0.0050087561550697405,0.049794897251718095,0.0031424948961803513,A
IA Kossuth,0.7666460752330155,1.9293689954605926e-17,1.7106276988715656e-17,0.009755772762906513,1.9753304613838508e-17,0.010837995273850686,A
IA Lee,0.7173652982211863,0.005760851378791254,1.7106276988715656e-17,0.003123320305664139,0.01379778661980663,0.06453161939734955,B
IA Linn,0.608449927824636,0.11240105554546749,1.7106276988715656e-17,0.007087247629100348,0.014882348161456425,0.04178396053943245,D
IA Louisa,0.3998328530988978,0.258812520997718,1.7106276988715656e-17,0.14259736383434543,0.18799583420375884,2.785634208346631e-17,F
IA Lucas,0.5999834061349167,0.06346971161694917,1.7106276988715656e-17,0.002452811544704885,0.1343862740326709,0.04752648011725018,E
IA Lyon,0.6676614472281297,1.9293689954605926e-17,1.7106276988715656e-17,0.014488679067929864,0.04993191574053257,0.043280756710986454,A
IA Madison,0.6788922006439022,0.02954897357538378,1.7106276988715656e-17,0.006165693695624877,0.02458678760427372,0.029846967456624015,A
IA Mahaska,0.5500416069178777,0.13140487977492088,1.7106276988715656e-17,0.006507404319933572,0.1599525554648985,0.02203020005990225,D
IA Marion,0.6994584699548554,1.9293689954605926e-17,1.7106276988715656e-17,0.006538039396224916,1.9753304613838508e-17,0.05432271258724323,A
IA Marshall,0.48742777871814863,0.12227941823383497,1.7106276988715656e-17,0.10229793983639328,0.07732282771144237,0.08239557856860433,F
IA Mills,0.7319959145536273,1.9293689954605926e-17,1.7106276988715656e-17,0.006294568766860547,0.014188847601232499,0.029513351602572933,A
IA Mitchell,0.7149569246892724,1.9293689954605926e-17,1.7106276988715656e-17,0.007929461523355955,1.9753304613838508e-17,0.03620345946882617,A
IA Monona,0.7509736998905263,1.9293689954605926e-17,1.7106276988715656e-17,0.02847622487981023,0.0362918985275176,0.018679742591160797,A
IA Monroe,0.4836482837260887,0.14581297956157843,1.7106276988715656e-17,0.004456209310041957,0.20877518680268586,0.04988789378725832,D
IA Montgomery,0.6813529458249458,0.03163089855227216,1.7106276988715656e-17,7.638657332661957e-18,0.11715897413153159,0.03911844142268018,E
IA Muscatine,0.4603015284258407,0.2726718571093888,1.7106276988715656e-17,0.02948991734273432,0.1171326388700649,0.03872875245055266,D
IA O'Brien,0.6086074481339047,0.011737825367471264,1.7106276988715656e-17,0.01375737327275113,0.07310609877109582,0.07487447132734495,B
IA Osceola,0.7651996222004078,1.9293689954605926e-17,1.7106276988715656e-17,0.0402113705916258,1.9753304613838508e-17,2.785634208346631e-17,A
IA Page,0.8213241602384472,1.9293689954605926e-17,1.7106276988715656e-17,0.009212334651228282,1.9753304613838508e-17,0.0038295452794630995,A
IA Palo Alto,0.7522492003552903,1.9293689954605926e-17,1.7106276988715656e-17,0.010433301857067354,1.9753304613838508e-17,0.034612663120398436,A
IA Plymouth,0.4459019360151399,0.03799776602168538,1.7106276988715656e-17,0.019655176702263175,0.05033286707706649,0.182505395409012,C
IA Pocahontas,0.5568015738718561,1.9293689954605926e-17,1.7106276988715656e-17,0.02252877940635287,0.07816641655810981,0.12892616462244638,B
IA Polk,0.5206025848323604,0.09123676369837028,1.7106276988715656e-17,0.029430192923146456,0.010223368437864729,0.11538976942631465,D
IA Pottawattamie,0.6234936332566332,0.03376113685852565,1.7106276988715656e-17,0.013399886663198418,0.01604332895207634,0.09846770145170285,B
IA Poweshiek,0.6281116877335895,0.11657195160562811,1.7106276988715656e-17,0.017707545574312495,0.07720285995163599,2.785634208346631e-17,D
IA Ringgold,0.6795266904297352,1.9293689954605926e-17,1.7106276988715656e-17,0.006294281366289363,0.1150632730312796,0.0180190011457839,E
IA Sac,0.7882395290100903,1.9293689954605926e-17,1.7106276988715656e-17,0.021390018768231076,1.9753304613838508e-17,2.785634208346631e-17,A
IA Scott,0.6553399387179616,0.017045555380246404,1.7106276988715656e-17,0.009789433118435921,1.9753304613838508e-17,0.06190943010324935,B
IA Shelby,0.6696304956529938,1.9293689954605926e-17,1.7106276988715656e-17,0.02188030593951962,0.014236983159413793,0.07163557579983175,B
IA Sioux,0.5872946157418675,1.9293689954605926e-17,1.7106276988715656e-17,0.036629482229520595,0.0009144480034925431,0.08990532841650943,B
IA Story,0.5178775580535874,0.008364205333789329,1.7106276988715656e-17,0.010545902224284146,0.005682974105695842,0.15327230156528057,B
IA Tama,0.3300664007263739,0.4291206360524521,1.7106276988715656e-17,0.08458835421946649,0.2161206268761208,2.785634208346631e-17,D
IA Taylor,0.6861454682696576,1.9293689954605926e-17,1.7106276988715656e-17,0.055373075889286985,0.0382979806096378,0.03175489605716031,F
IA Union,0.6740952183526371,1.9293689954605926e-17,1.7106276988715656e-17,0.002464637168008566,0.05772489293932167,0.05084475384799674,A
IA Van Buren,0.6818435163705622,1.9293689954605926e-17,1.7106276988715656e-17,0.011063185958794,0.07344097444704521,0.052789471990747024,B
IA Wapello,0.40390613769104783,0.16428785917179045,1.7106276988715656e-17,0.04997724541685336,0.15975787920722925,0.11224806286880461,D
IA Warren,0.6480317941499755,0.002730976525882635,1.7106276988715656e-17,0.013924218207240855,0.0056428443494558386,0.06586507694743897,B
IA Washington,0.6310950823734855,0.13357279113047046,1.7106276988715656e-17,0.028254363387604915,0.032811160706035146,0.00798568316370053,D
IA Wayne,0.7011304469473815,1.9293689954605926e-17,1.7106276988715656e-17,0.0025925884906469435,0.0972672489100641,0.031019010132574236,E
IA Webster,0.5121601862526874,0.004906027228804051,1.7106276988715656e-17,0.011113621473811557,0.022459468287590278,0.2030965727379832,C
IA Winnebago,0.5434970030021457,1.9293689954605926e-17,1.7106276988715656e-17,0.0037543499930181236,0.18969762188094583,0.09675845710660545,E
IA Winneshiek,0.637379142667068,1.9293689954605926e-17,1.7106276988715656e-17,0.006857305640396372,0.024459572260293595,0.04951163326870847,A
IA Woodbury,0.5512991076295926,0.09513032405695228,1.7106276988715656e-17,0.11428960153494665,0.040845845759371044,0.06298752593364086,F
IA Worth,0.7279051327393308,1.9293689954605926e-17,1.7106276988715656e-17,0.00644822535572193,1.9753304613838508e-17,0.0440888144303721,A
IA Wright,0.6162113973425305,1.9293689954605926e-17,1.7106276988715656e-17,0.09498467712469304,0.02804777717086203,0.08814977849987303,F
KS Allen,0.8142527126508694,1.9293689954605926e-17,1.7106276988715656e-17,0.0003354016937060631,1.9753304613838508e-17,2.785634208346631e-17,A
KS Anderson,0.8072365368790455,1.9293689954605926e-17,1.7106276988715656e-17,0.00422723436590002,1.9753304613838508e-17,0.007956425399371638,A
KS Atchison,0.7604744470732296,1.9293689954605926e-17,1.7106276988715656e-17,0.00656626544521302,0.0004956902286196685,0.04710042280807776,A
KS Barber,0.7824843126253614,1.9293689954605926e-17,1.7106276988715656e-17,0.001440273932697397,1.9753304613838508e-17,2.785634208346631e-17,A
KS Barton,0.7151749994949493,0.01719780635177338,1.7106276988715656e-17,0.0034146199332738846,0.016639462146839052,0.05154289353569165,A
KS Bourbon,0.7722952780032044,0.020977781770771187,1.7106276988715656e-17,0.0011334650871522643,0.03146758968870666,0.022619574815405958,A
KS Brown,0.8270571265204983,1.9293689954605926e-17,1.7106276988715656e-17,0.006517961455199848,1.9753304613838508e-17,0.005902676907008234,A
KS Butler,0.7632487940197876,1.9293689954605926e-17,1.7106276988715656e-17,0.0025232446938411985,1.9753304613838508e-17,0.023648252078991416,A
KS Chase,0.7283747440301847,1.9293689954605926e-17,1.7106276988715656e-17,0.012083378096460875,1.9753304613838508e-17,0.10000525171101074,B
KS Chautaqua,0.8337406419924239,1.9293689954605926e-17,1.7106276988715656e-17,0.007464012609222245,1.9753304613838508e-17,2.785634208346631e-17,A
KS Cherokee,0.7418810315215364,1.9293689954605926e-17,1.7106276988715656e-17,0.003486058541532372,0.020342891571312208,0.06035980989294958,A
KS Cheyenne,0.7587031977104766,1.9293689954605926e-17,1.7106276988715656e-17,0.005261698738952725,1.9753304613838508e-17,2.785634208346631e-17,A
KS Clark,0.6558489902757638,1.9293689954605926e-17,1.7106276988715656e-17,0.08692787422408288,0.1873670022293771,2.785634208346631e-17,F
KS Clay,0.7252753268355068,0.04490228777706122,1.7106276988715656e-17,7.638657332661957e-18,0.067757786623903,2.785634208346631e-17,A
KS Cloud,0.7576507267577296,1.9293689954605926e-17,1.7106276988715656e-17,0.004182990720927219,0.0342206104301145,0.021844917121441498,A
KS Coffey,0.43635532421672407,0.28350052024478545,1.7106276988715656e-17,0.004668632275555753,0.31595247021539447,2.785634208346631e-17,D
KS Comanche,0.8313152013552135,1.9293689954605926e-17,1.7106276988715656e-17,0.0057994797510149765,1.9753304613838508e-17,2.785634208346631e-17,A
KS Cowley,0.779266625037619,0.0105872143185877,1.7106276988715656e-17,0.003635910328344882,0.009109244211560282,0.030275754593368443,A
KS Crawford,0.7528488261214773,0.0067357494654293705,1.7106276988715656e-17,0.026354650747134924,0.004094449841082656,0.036002164688284516,A
KS Decatur,0.8058610548363924,1.9293689954605926e-17,1.7106276988715656e-17,0.0018771849278616834,1.9753304613838508e-17,2.785634208346631e-17,A
KS Dickinson,0.7778917970309577,1.9293689954605926e-17,1.7106276988715656e-17,0.0014666473369096984,0.026940361464142328,0.008491210947275767,A
KS Doniphan,0.7898169272345775,1.9293689954605926e-17,1.7106276988715656e-17,0.01521899360356676,1.9753304613838508e-17,2.785634208346631e-17,A
KS Douglas,0.6712918595560798,1.9293689954605926e-17,1.7106276988715656e-17,0.003832940456199765,0.0005803106350146152,0.06811091566136955,B
KS Edwards,0.811666049186689,1.9293689954605926e-17,1.7106276988715656e-17,0.015288910474858518,1.9753304613838508e-17,2.785634208346631e-17,A
KS Elk,0.7888805849544968,1.9293689954605926e-17,1.7106276988715656e-17,7.638657332661957e-18,1.9753304613838508e-17,2.785634208346631e-17,A
KS Ellis,0.6606114299891823,1.9293689954605926e-17,1.7106276988715656e-17,0.002602020313479601,1.9753304613838508e-17,0.08343539276703883,B
KS Ellsworth,0.8138072381740289,1.9293689954605926e-17,1.7106276988715656e-17,0.005113906331182034,1.9753304613838508e-17,2.785634208346631e-17,A
KS Finney,0.5091687266203917,0.06593103863933662,1.7106276988715656e-17,0.18175078053538454,0.020385079552024492,0.07050660067148286,F
KS Ford,0.5205856237351183,0.06407548707721263,1.7106276988715656e-17,0.2352869700687754,0.06540000202256431,0.03413375325111518,F
KS Franklin,0.736527178305143,1.9293689954605926e-17,1.7106276988715656e-17,0.008958153743757675,0.015255053682296954,0.04000304921432146,A
KS Geary,0.7410982933669756,0.004802945252133095,1.7106276988715656e-17,0.004236088329264133,0.009515427453525665,0.04750719771725307,A
KS Gove,0.7873352456267936,1.9293689954605926e-17,1.7106276988715656e-17,0.0037076814985454475,1.9753304613838508e-17,2.785634208346631e-17,A
KS Graham,0.6600168978898061,1.9293689954605926e-17,1.7106276988715656e-17,7.638657332661957e-18,0.061550942323664065,0.07441595990209494,B
KS Grant,0.5229430348909663,0.028166127901165367,1.7106276988715656e-17,0.008181760374095551,0.07933488944663945,0.12608591852752918,B
KS Gray,0.7570554754972216,1.9293689954605926e-17,1.7106276988715656e-17,0.0248714805946635,1.9753304613838508e-17,0.01730151739805815,A
KS Greeley,0.8285993266954023,1.9293689954605926e-17,1.7106276988715656e-17,0.0023470009721424053,1.9753304613838508e-17,0.007095374066125017,A
KS Greenwood,0.8322904400551078,1.9293689954605926e-17,1.7106276988715656e-17,0.008009717588377508,1.9753304613838508e-17,2.785634208346631e-17,A
KS Hamilton,0.7758998140311968,1.9293689954605926e-17,1.7106276988715656e-17,0.05172748373400259,1.9753304613838508e-17,2.785634208346631e-17,F
KS Harper,0.7124650688247225,1.9293689954605926e-17,1.7106276988715656e-17,0.0025576464577593133,1.9753304613838508e-17,0.10946252315655283,B
KS Harvey,0.6991356716395181,0.011564919101620039,1.7106276988715656e-17,8.769878010085527e-6,0.014409194985335353,0.053297255176277494,A
KS Haskell,0.7878349569044869,1.9293689954605926e-17,1.7106276988715656e-17,0.035040176683144235,1.9753304613838508e-17,2.785634208346631e-17,A
KS Hodgeman,0.764797035311125,1.9293689954605926e-17,1.7106276988715656e-17,0.019257348457872556,1.9753304613838508e-17,2.785634208346631e-17,A
KS Jackson,0.7329281756214332,0.010594953227258426,1.7106276988715656e-17,0.03778271924929815,0.035672043598974745,0.013336272994306031,A
KS Jefferson,0.7825437410367052,1.9293689954605926e-17,1.7106276988715656e-17,0.007199551915322808,1.9753304613838508e-17,2.785634208346631e-17,A
KS Jewell,0.7012984707395948,1.9293689954605926e-17,1.7106276988715656e-17,0.008770622970804342,0.12715306321749553,2.785634208346631e-17,E
KS Johnson,0.6013151764772502,0.03894044521688597,1.7106276988715656e-17,0.0023245147655058737,1.9753304613838508e-17,0.07798806162209328,B
KS Kearny,0.671123998371151,0.04062219960506216,1.7106276988715656e-17,0.051820917045435594,0.13958297178502105,2.785634208346631e-17,E
KS Kingman,0.7972801647992002,1.9293689954605926e-17,1.7106276988715656e-17,7.638657332661957e-18,1.9753304613838508e-17,0.010620104244713935,A
KS Kiowa,0.7892877342482933,1.9293689954605926e-17,1.7106276988715656e-17,0.006910591314222774,1.9753304613838508e-17,2.785634208346631e-17,A
KS Labette,0.7932468196744035,1.9293689954605926e-17,1.7106276988715656e-17,0.010440126016713524,0.00850267920964337,0.030183501692933917,A
KS Lane,0.8010930004389498,1.9293689954605926e-17,1.7106276988715656e-17,0.011404435533772779,1.9753304613838508e-17,2.785634208346631e-17,A
KS Leavenworth,0.7049644360994197,0.029079442168279138,1.7106276988715656e-17,0.07868400161938985,0.0037439979875012615,1.587776998273502e-8,F
KS Lincoln,0.8037460076229781,1.9293689954605926e-17,1.7106276988715656e-17,0.002283927370960111,1.9753304613838508e-17,1.6053730622939466e-7,A
KS Linn,0.8069185010649007,1.9293689954605926e-17,1.7106276988715656e-17,0.007330395681743506,1.9753304613838508e-17,2.785634208346631e-17,A
KS Logan,0.7741242686399662,1.9293689954605926e-17,1.7106276988715656e-17,7.638657332661957e-18,1.9753304613838508e-17,2.785634208346631e-17,A
KS Lyon,0.6017046134611136,0.05403703202053203,1.7106276988715656e-17,0.05510743834969546,0.048447599556080495,0.06922329820585958,F
KS Marion,0.7293789602205946,0.023348270600235362,1.7106276988715656e-17,0.002519628938080992,0.03773697782112711,0.014638527327369796,A
KS Marshall,0.783637196175777,1.9293689954605926e-17,1.7106276988715656e-17,7.638657332661957e-18,1.9753304613838508e-17,2.785634208346631e-17,A
KS McPherson,0.7509336087673483,1.9293689954605926e-17,1.7106276988715656e-17,0.007765234791629255,0.0059758840673049375,0.014483781145838995,A
KS Meade,0.778385009199427,1.9293689954605926e-17,1.7106276988715656e-17,0.0433634604838874,1.9753304613838508e-17,2.785634208346631e-17,A
KS Miami,0.7669825323989864,1.9293689954605926e-17,1.7106276988715656e-17,0.0036122707422853438,1.9753304613838508e-17,0.008917698317436046,A
KS Mitchell,0.8057316181374196,1.9293689954605926e-17,1.7106276988715656e-17,0.009248239559039037,1.9753304613838508e-17,2.785634208346631e-17,A
KS Montgomery,0.7713600591438566,0.023641176479780833,1.7106276988715656e-17,0.0008923788721617268,0.02899386464768087,0.03322232029107108,A
KS Morris,0.802664531932015,1.9293689954605926e-17,1.7106276988715656e-17,0.004318132502903132,1.9753304613838508e-17,2.785634208346631e-17,A
KS Morton,0.5797658495651962,1.9293689954605926e-17,1.7106276988715656e-17,0.009307916558638421,0.4450263836638222,2.785634208346631e-17,E
KS Nemaha,0.7340937087467022,1.9293689954605926e-17,1.7106276988715656e-17,0.008481374606335666,0.031916756310302816,0.00622087270846895,A
KS Neosho,0.8462204022998128,1.9293689954605926e-17,1.7106276988715656e-17,0.004868667448978564,1.9753304613838508e-17,0.001343154811022886,A
KS Ness,0.8185978869769207,1.9293689954605926e-17,1.7106276988715656e-17,0.008928557590330463,1.9753304613838508e-17,0.012451963643068883,A
