Name,S1,S2,S3,S4,S5,Cluster
ND Dunn,1.8195921493723328e-17,2.6928226811992967e-17,8.244331592233195e-8,0.030112793451954684,0.7145411862779909,A
ND Eddy,1.8195921493723328e-17,2.6928226811992967e-17,4.283441103085648e-11,0.026319887662661454,0.773228116899971,A
ND Emmons,0.07849376524177243,0.07751382149756904,0.16886099973262436,2.2275392451348105e-11,0.5769463552040469,E
ND Foster,1.8195921493723328e-17,2.6928226811992967e-17,1.3359117228322418e-12,0.016420809103741316,0.7428124838215144,A
ND Golden Valley,1.8195921493723328e-17,2.6928226811992967e-17,1.3907056757299883e-17,0.028966382747178145,0.751010564247607,A
ND Grand Forks,0.011287827951856485,0.02384098707932713,0.006177154110488841,0.04919897337774772,0.6078456776884189,D
ND Grant,1.8195921493723328e-17,2.6928226811992967e-17,7.408803416247517e-10,0.008944952951390334,0.7627250381548646,A
ND Griggs,1.8195921493723328e-17,0.2120175482034664,1.3907056757299883e-17,0.007422048666909157,0.6004249502940427,C
ND Hettinger,1.8195921493723328e-17,2.6928226811992967e-17,1.3907056757299883e-17,0.015579962298253055,0.7463278953419997,A
ND Kidder,1.8195921493723328e-17,2.6928226811992967e-17,1.3907056757299883e-17,0.020942734417559485,0.7355674893190497,A
ND LaMoure,1.8195921493723328e-17,2.6928226811992967e-17,1.3907056757299883e-17,0.017025044635810834,0.7070526015217447,A
ND Logan,1.8195921493723328e-17,2.6928226811992967e-17,1.3907056757299883e-17,0.005819721938118295,0.7899641262252375,A
ND McHenry,0.04251163756488884,0.04752450726562918,0.09315664442733086,1.653632149556702e-13,0.6601143078155928,E
ND McIntosh,1.8195921493723328e-17,0.29145768969306535,0.17090460044632746,1.0618836698677245e-17,0.45303203151945604,E
ND McKenzie,1.8195921493723328e-17,0.03628715780872539,0.0036568433997525166,0.01311303243828498,0.7321394047924547,A
ND McLean,1.8195921493723328e-17,0.04922219426540352,0.0032463435686094395,0.018295333377455553,0.7043895007560925,A
ND Mercer,1.8195921493723328e-17,2.6928226811992967e-17,2.5120431645895145e-10,0.008825155373557733,0.7460727557968788,A
ND Morton,0.01949792814230795,0.01772393519193344,0.013848049510359062,0.031656597001826006,0.6673363467881559,A
ND Mountrail,1.8195921493723328e-17,0.015590329737246344,0.12271100460469199,0.03954440265986556,0.6470197322407406,E
ND Nelson,1.8195921493723328e-17,2.6928226811992967e-17,6.977246312296921e-13,0.015415970417760522,0.7863879760902578,A
ND Oliver,1.8195921493723328e-17,2.6928226811992967e-17,1.2455145201192478e-11,0.011377417386162178,0.729252563668447,A
ND Pembina,1.8195921493723328e-17,2.6928226811992967e-17,2.0132553679740738e-10,0.012284598331152885,0.7200793524998191,A
ND Pierce,1.8195921493723328e-17,2.6928226811992967e-17,7.411821254157525e-11,0.010808975256278055,0.7765421613586948,A
ND Ramsey,0.011023163599093087,0.04032478003450071,0.06612892025169424,0.008743256459903054,0.7369250655772466,A
ND Ransom,1.8195921493723328e-17,2.6928226811992967e-17,1.0892541163040197e-10,0.01725795457037256,0.7369759253101894,A
ND Renville,1.8195921493723328e-17,2.6928226811992967e-17,1.5486262626759973e-9,0.012553068418326029,0.7301134471130523,A
ND Richland,1.8195921493723328e-17,0.01114362426285626,0.03925841346051108,0.01610677208588943,0.6990917359146149,A
ND Rolette,1.8195921493723328e-17,0.06649698204945846,0.00777876254297943,0.0039303417804783785,0.8261910576760292,A
ND Sargent,1.8195921493723328e-17,2.6928226811992967e-17,3.953877176003218e-10,0.009319555239895133,0.7248786769265818,A
ND Sheridan,1.8195921493723328e-17,2.6928226811992967e-17,1.3907056757299883e-17,0.014343456284722875,0.75302904488957,A
ND Sioux,1.8195921493723328e-17,0.16200977266038277,0.0002818255957377201,0.03706518592168989,0.6624870676435984,C
ND Slope,1.8195921493723328e-17,2.6928226811992967e-17,0.00045102536814295907,0.037190609343893254,0.6609051484307427,A
ND Stark,0.01886107178123421,0.03965870801935958,0.030068103969158072,0.02818768258416478,0.6546412425121223,A
ND Steele,1.8195921493723328e-17,2.6928226811992967e-17,1.3907056757299883e-17,0.017690541625548756,0.7057437437601091,A
ND Stutsman,1.8195921493723328e-17,0.039743478559507016,0.03278181878497734,0.01799182789079915,0.6914837577338075,A
ND Towner,1.8195921493723328e-17,2.6928226811992967e-17,1.3907056757299883e-17,0.006870715131675549,0.7871597246672298,A
ND Traill,1.8195921493723328e-17,2.6928226811992967e-17,1.3907056757299883e-17,0.017120487920325455,0.7033230947344348,A
ND Walsh,1.8195921493723328e-17,0.026899820544846038,0.04040785749609539,0.025998177215990865,0.6865153642699803,A
ND Ward,0.0041484334699601975,1.2784438522504672e-13,0.007263101136844146,0.010792945636561165,0.7449209818372206,A
ND Wells,1.8195921493723328e-17,2.6928226811992967e-17,6.095209674188138e-9,0.016833005553787965,0.7422542131823615,A
ND Williams,1.8195921493723328e-17,0.022053317083947036,0.02688690476228088,0.017563462623261892,0.7351562279927305,A
OH Adams,0.0074225995914450095,0.030340842514140383,0.016160171688975832,0.001014093224674173,0.8176826024510637,A
OH Allen,0.09052089805171555,0.03275291519764779,0.03720741825599783,0.008679692550080376,0.7175362562368771,B
OH Ashland,1.8769393968490596e-6,0.023041483193655194,0.021903375285831236,0.0036589841853536197,0.7490265652056103,A
OH Ashtabula,0.09691384069965357,0.013609640192249962,0.03581238419488133,0.005173182886048206,0.7424497573519113,B
OH Athens,0.003910437023129268,0.004449802344559541,0.0070360609961201215,0.013751500106634833,0.7874135329612078,A
OH Auglaize,0.0220194031445208,0.01979246296660429,0.019715171369988297,0.011413139122699497,0.7080065503359311,A
OH Belmont,0.08042695072154322,0.01638626479994159,0.020710645681119248,0.020157603741716157,0.69198467049162,B
OH Brown,0.006854864333059861,0.005716409084912046,0.01105078696920122,0.005392753335097958,0.8329972112184987,A
OH Butler,0.024496082552747322,0.013488264788392292,0.0032724920464606067,0.017785028120551008,0.7533973522484453,A
OH Carroll,0.027126463690371576,0.02067175487481699,0.016187457733511747,0.004660002501236906,0.7489163112414082,A
OH Champaign,0.007262973893447357,0.007769847090281725,0.012393811110061659,0.008083521344913629,0.7931149476291357,A
OH Clark,0.012079899285889888,0.03031068706879919,0.006024398765313591,0.0216590835980804,0.7643418690424699,A
OH Clermont,0.008774241057523018,0.0035115697557382554,0.00388272976501772,0.009671942385476412,0.7705747055256751,A
OH Clinton,2.2573097885381113e-9,0.06839578785581873,0.011310752856550095,0.006313446794843747,0.7410389741578324,A
OH Columbiana,0.13526160256789255,0.01822261433971782,0.03065090711843892,0.0356151486641428,0.6364044037844939,B
OH Coshocton,1.4871241938723754e-16,0.07305425598449107,0.013952773376767074,0.008584789668398048,0.7119407265650097,A
OH Crawford,0.027204552760979314,5.19768031277061e-13,0.010767776367118483,0.009540230276761322,0.7822634718578245,A
OH Cuyahoga,0.07108054757726967,0.01016879490604327,0.012422193865117968,0.02244581447402453,0.7188863230932933,B
OH Darke,0.11396007117599705,0.044290297284910934,0.050748724179080745,0.007885176271560369,0.6516175553083862,B
OH Defiance,0.015223094283584537,0.019322051061149908,0.011347245481250743,0.006635810877024287,0.7536998420917069,A
OH Delaware,0.017085933602235724,0.012640828414758479,0.0024511000632534566,0.013436469479657308,0.6773804587535976,A
OH Erie,0.06149598203975245,0.0989306068913834,0.014194719937021686,0.004218715864523916,0.6681227464130238,B
OH Fairfield,0.017775886512257654,0.03672751854491684,0.005204829940896774,0.017178785528218887,0.7120538067625142,A
OH Fayette,1.8195921493723328e-17,0.037725673579698395,0.07186485231342525,0.007422395988573871,0.7766574113348442,A
OH Franklin,0.06843754559805114,0.014697054894192842,0.008156218324201476,0.03206752866548234,0.6769637712471593,B
OH Fulton,1.8195921493723328e-17,0.005572737302905696,0.006165365957859596,0.009274556725339651,0.7767544502398759,A
OH Gallia,0.008826373874932436,0.02486573103117229,0.014990903403860277,0.0020674483350610062,0.8188909926882701,A
OH Geauga,0.10159752020549782,8.379551971732862e-7,0.04149195670675751,0.005906071258263826,0.6465516718949759,B
OH Greene,0.01166968377016558,0.00840340914444997,0.004810339389321072,0.0078011440276462155,0.7368238588887603,A
OH Guernsey,0.018221254961871686,0.028548261824975087,0.028402409873519278,0.0015611290047954,0.7716434143821299,A
OH Hamilton,0.06098438640264831,0.00316727724171333,0.011864434474944556,0.02645283760305794,0.7381650979682236,A
OH Hancock,0.003933107540052302,0.01728814288220585,0.005587966523672358,0.0103609268456966,0.7529841697539035,A
OH Hardin,0.030737580859260278,0.07789610386319484,0.15751787644845008,0.002830578952549048,0.6322033181143428,E
OH Harrison,1.8195921493723328e-17,0.00719227159911473,0.09051210704166837,0.0014043114073284885,0.7749999366807133,E
OH Henry,1.8195921493723328e-17,0.029206637082535507,5.829024007469898e-8,0.010935367859744702,0.755182334039016,A
OH Highland,0.00676467735442828,0.010099977410137018,0.010714152090957321,0.00536307804459677,0.8366609271997293,A
OH Hocking,0.05266472902216613,0.03396091230956585,0.01694682519041623,0.0060517321804288505,0.7427622498903497,A
OH Holmes,0.015526519313990836,0.03630854804744942,0.010986306281750272,0.015084783129238786,0.7115854308480452,A
OH Huron,0.006681575129658961,0.015765248373485908,0.007302069821326749,0.014140406541513781,0.7663941345195759,A
OH Jackson,1.8195921493723328e-17,0.012354497151238136,6.507498788861693e-7,0.006025537791672519,0.8651205131987666,A
OH Jefferson,0.010474893498874214,0.0004913531303382591,0.006831896185572071,0.007188278608236302,0.8147531277439428,A
OH Knox,0.0049570731729463215,0.0427500021311695,0.006743292199727868,0.002014474974738182,0.7461411350853445,A
OH Lake,0.018295219259104455,0.019199768959473035,0.005322728213206269,0.008327643762770525,0.7301189821923378,A
OH Lawrence,1.8195921493723328e-17,0.0644763140565316,9.175013420216012e-5,0.005962570679520028,0.7885876064484005,A
OH Licking,0.017923958917975717,0.06318776425355929,0.0072223644355832554,0.009433820167790164,0.7123929951156034,A
OH Logan,1.8195921493723328e-17,0.011341508410412166,0.01421784262177859,0.00724939751496526,0.7905655553278617,A
OH Lorain,0.05794225968607596,0.00020595093014451907,0.02463896170689447,0.009039547296609027,0.7427103178571726,A
OH Lucas,0.1604604856964364,0.03790054871437268,0.060372173733131265,0.016525164785063308,0.637100902090731,B
OH Madison,0.03729910367046932,0.020199517223726062,0.019465789799735372,0.027258522950067733,0.6999385416535552,A
OH Mahoning,0.22870885410091535,0.04552027603369825,0.05236498823992189,0.006083549512722796,0.5998690668088597,B
OH Marion,0.15803520036139523,3.045279076929415e-8,0.06795942737325632,0.2934656170219214,1.8482255700863282e-12,D
OH Medina,0.04195902401032088,4.6533857524721464e-10,0.011640773154678659,0.009149600513344786,0.6960529452924878,A
OH Meigs,1.8195921493723328e-17,0.04742612809742384,0.012875773012717738,0.0018254504124756508,0.8150797671194796,A
OH Mercer,0.04189697434311683,0.07801140684995134,0.01216681718895529,0.03035508375901409,0.6012331445426133,D
OH Miami,0.08201499637427122,0.005365807121573608,0.032962979637439854,0.01592331699652722,0.6801533828645834,B
OH Monroe,0.16816512032161962,0.11005155826895874,0.6169138937295707,1.0618836698677245e-17,0.32656041827615734,E
OH Montgomery,0.010341252130934401,0.0403541610549873,0.004422383917295821,0.01606789439334231,0.766237988041845,A
OH Morgan,1.8195921493723328e-17,2.6928226811992967e-17,7.534678285804656e-12,0.004100402000895072,0.8286092881740466,A
OH Morrow,0.0117445961909363,8.475796088359905e-8,0.015020398512629865,0.01854398021325186,0.7519045626795524,A
OH Muskingum,0.002144327499404545,0.0055782370417774675,8.598313434199529e-8,0.004622087861448379,0.8327288731628444,A
OH Noble,1.8195921493723328e-17,2.6928226811992967e-17,2.686155259000245e-10,0.003338050194296628,0.8020965721054112,A
OH Ottawa,0.10184580839646128,0.14741963396788169,0.025900901392196026,1.509284327036106e-11,0.5916273035796207,B
OH Paulding,1.8195921493723328e-17,2.6928226811992967e-17,0.013333867575835351,0.008498087779792564,0.7784516603437798,A
OH Perry,0.007543399855719322,0.03675368401020885,0.011929026481465335,0.0038599221861660695,0.7902196443758972,A
OH Pickaway,0.20828715715047466,1.001566368514925e-6,0.15549689918907686,0.23956468174606935,8.505643167368189e-12,D
OH Pike,1.8195921493723328e-17,2.6928226811992967e-17,2.168257933648401e-13,0.005094211162666313,0.8829605138900056,A
OH Portage,0.09361645484871091,7.552465654558661e-7,0.032121814329095104,0.0034449835495095993,0.7033901918720188,B
OH Preble,0.008216606796204215,0.0166491092022137,0.010976775020867136,0.010499987454706993,0.7771899638278542,A
OH Putnam,0.11551688920180277,0.028597030198146068,0.06946382932865956,0.008283674323586135,0.6101048035593637,B
OH Richland,0.010261581821441898,0.018115083566337148,0.0034027116651459037,0.009716266138420202,0.7819018881477442,A
OH Ross,0.0062676813659646455,0.03245725085702005,0.005443492409873734,0.01093031276583729,0.8076346036133399,A
OH Sandusky,0.051461488021378496,0.02491218020518357,0.03035775120409709,0.008786777408558065,0.7384911344696129,A
OH Scioto,1.8195921493723328e-17,0.011873653067912545,4.911735004303229e-10,0.0046036762692542345,0.883040743234388,A
OH Seneca,0.006515209786150404,0.048169417126104626,0.00768764099623037,0.0029816522544026613,0.7610337403717204,A
OH Shelby,0.014049250508996339,0.006289108737490447,0.009034326026141029,0.009414491580673617,0.7671520329225012,A
OH Stark,0.07232290232357227,0.01047017020797159,0.02011553109656004,0.004347184802267362,0.7346970040603081,B
OH Summit,0.0838687929365191,0.030669391555455335,0.017722911120738552,0.005820109233024845,0.6949408511282392,B
OH Trumbull,0.08445977906743474,0.03530321146468628,0.02252845216662129,0.007442238952388929,0.7218777919437637,B
OH Tuscarawas,0.02355853589675237,0.017905239650617036,0.005081105038836852,0.021085287365045433,0.7136158816919053,A
OH Union,0.002725503926090226,0.000490901595184553,0.01350584391908048,0.010216221677230944,0.7542261217661896,A
OH Van Wert,1.8195921493723328e-17,0.017413059600278086,0.02851577636889292,0.003541988504804784,0.7488803427558711,A
OH Vinton,0.0235057301755245,0.006675211211286325,0.15280124376132154,0.001332742610462137,0.7867184750033319,E
OH Warren,0.02551154646049672,0.011332130154136828,0.014960030910816182,0.015661988656902114,0.6907685124725684,A
OH Washington,0.08794734954029175,0.0026561255357569476,0.037519086025747245,0.0008645167714362734,0.741349560119697,B
OH Wayne,0.11124215139707912,0.021759769451200606,0.0412074498185468,0.000817347369160268,0.687589989800684,B
OH Williams,0.014236495019669481,0.005156111962708267,0.013257754444481493,0.008175119106077615,0.7684697166851953,A
OH Wood,0.09168971024060767,0.03178967171523545,0.031016525038904823,0.008857481834421518,0.6625271782527833,B
OH Wyandot,0.04498874927505151,0.06943527508521424,0.04220558181368567,0.0051852105958496136,0.6803547437645716,A
OK Adair,0.048571421127008726,0.05203316294026194,0.04075780316437123,0.035691338049163274,0.7155883534633637,D
OK Alfalfa,1.8195921493723328e-17,2.6928226811992967e-17,7.952864147717038e-13,0.002652084094262857,0.8293586859618073,A
OK Atoka,1.8195921493723328e-17,0.03506832015958019,2.0142419221620212e-5,0.009160401192846536,0.8209892379222692,A
OK Beaver,1.8195921493723328e-17,2.6928226811992967e-17,2.2465408250160743e-6,0.033541411639330436,0.7257164606749299,A
OK Beckham,1.8195921493723328e-17,0.02003652236634327,3.2366187814020903e-6,0.006095540296770564,0.8545885634208509,A
OK Blaine,1.8195921493723328e-17,0.037168680120952,0.0005101158575534077,0.009435709710299877,0.8154108639483797,A
OK Bryan,0.0049863943287942235,0.014765531853506396,0.009298165013831764,0.020394609020623393,0.7921734046510679,A
OK Caddo,0.09711877824769559,0.06989160196967738,0.06102965299324014,0.025960938133151413,0.6798115853295567,B
OK Canadian,0.006034471864507821,0.010280987736294642,0.005555326845907766,0.017925755527559425,0.7446090877195948,A
OK Carter,0.006998198071705004,0.022686374674006565,0.008647491846018342,0.012986059802018106,0.8150749739015345,A
OK Cherokee,0.004684675067193696,0.03133067991914836,0.008709382619804196,0.018479294408697163,0.800815759997254,A
OK Choctaw,0.009301923473220324,0.0043646422651779804,0.07495471354114601,0.04600815673952961,0.770599226501131,A
OK Cimarron,1.8195921493723328e-17,2.6928226811992967e-17,1.8193310629770908e-11,0.012479625968002292,0.8505307069309043,A
